step,x,y,z
62951,-101,-182,0
62952,-101,-183,0
62953,-101,-184,0
62954,-101,-185,0
62955,-102,-185,0
62956,-102,-184,0
62957,-102,-183,0
62958,-102,-182,0
62959,-102,-181,0
62960,-101,-181,0
62961,-101,-180,0
62962,-102,-180,0
62963,-103,-180,0
62964,-103,-180,0
62965,-102,-180,0
62966,-102,-180,0
62967,-102,-181,0
62968,-102,-181,0
62969,-103,-181,0
62970,-103,-181,0
62971,-103,-181,0
62972,-102,-181,0
62973,-103,-181,0
62974,-103,-180,0
62975,-103,-179,0
62976,-103,-179,0
62977,-103,-178,0
62978,-103,-179,0
62979,-103,-178,0
62980,-104,-178,0
62981,-104,-178,0
62982,-104,-179,0
62983,-103,-179,0
62984,-103,-179,0
62985,-103,-180,0
62986,-103,-179,0
62987,-103,-180,0
62988,-102,-180,0
62989,-102,-181,0
62990,-103,-181,0
62991,-103,-180,0
62992,-104,-180,0
62993,-104,-179,0
62994,-104,-178,0
62995,-104,-177,0
62996,-104,-178,0
62997,-104,-178,0
62998,-104,-178,0
62999,-105,-178,0
63000,-105,-177,0
63001,-105,-176,0
63002,-105,-175,0
63003,-104,-175,0
63004,-104,-175,0
63005,-104,-176,0
63006,-104,-176,0
63007,-104,-177,0
63008,-103,-177,0
63009,-103,-176,0
63010,-103,-177,0
63011,-103,-178,0
63012,-103,-178,0
63013,-103,-178,0
63014,-103,-177,0
63015,-103,-176,0
63016,-103,-175,0
63017,-103,-175,0
63018,-103,-174,0
63019,-103,-175,0
63020,-103,-175,0
63021,-103,-176,0
63022,-103,-177,0
63023,-103,-176,0
63024,-103,-175,0
63025,-103,-175,0
63026,-103,-176,0
63027,-103,-175,0
63028,-103,-174,0
63029,-103,-175,0
63030,-104,-175,0
63031,-103,-175,0
63032,-103,-176,0
63033,-103,-176,0
63034,-103,-176,0
63035,-103,-177,0
63036,-103,-178,0
63037,-103,-179,0
63038,-103,-179,0
63039,-103,-179,0
63040,-102,-179,0
63041,-103,-179,0
63042,-104,-179,0
63043,-104,-180,0
63044,-104,-179,0
63045,-104,-180,0
63046,-104,-181,0
63047,-104,-182,0
63048,-104,-182,0
63049,-104,-181,0
63050,-104,-181,0
63051,-104,-181,0
63052,-104,-181,0
63053,-104,-181,0
63054,-104,-181,0
63055,-105,-181,0
63056,-105,-181,0
63057,-105,-181,0
63058,-106,-181,0
63059,-106,-181,0
63060,-106,-180,0
63061,-107,-180,0
63062,-107,-180,0
63063,-107,-181,0
63064,-108,-181,0
63065,-109,-181,0
63066,-108,-181,0
63067,-108,-182,0
63068,-108,-181,0
63069,-108,-180,0
63070,-109,-180,0
63071,-109,-180,0
63072,-108,-180,0
63073,-108,-179,0
63074,-108,-178,0
63075,-109,-178,0
63076,-109,-177,0
63077,-109,-178,0
63078,-109,-177,0
63079,-109,-178,0
63080,-109,-178,0
63081,-109,-178,0
63082,-109,-178,0
63083,-109,-178,0
63084,-109,-179,0
63085,-109,-180,0
63086,-109,-180,0
63087,-109,-179,0
63088,-109,-178,0
63089,-109,-178,0
63090,-109,-178,0
63091,-109,-178,0
63092,-109,-177,0
63093,-109,-176,0
63094,-109,-176,0
63095,-109,-176,0
63096,-109,-175,0
63097,-108,-175,0
63098,-108,-176,0
63099,-108,-175,0
63100,-108,-176,0
63101,-108,-177,0
63102,-108,-178,0
63103,-108,-178,0
63104,-108,-178,0
63105,-108,-177,0
63106,-109,-177,0
63107,-108,-177,0
63108,-109,-177,0
63109,-109,-178,0
63110,-109,-178,0
63111,-109,-179,0
63112,-109,-178,0
63113,-109,-179,0
63114,-109,-178,0
63115,-110,-178,0
63116,-109,-178,0
63117,-109,-178,0
63118,-109,-178,0
63119,-109,-178,0
63120,-109,-178,0
63121,-110,-178,0
63122,-110,-178,0
63123,-110,-178,0
63124,-111,-178,0
63125,-112,-178,0
63126,-112,-179,0
63127,-112,-178,0
63128,-113,-178,0
63129,-113,-177,0
63130,-113,-178,0
63131,-112,-178,0
63132,-112,-178,0
63133,-112,-177,0
63134,-112,-177,0
63135,-111,-177,0
63136,-111,-178,0
63137,-110,-178,0
63138,-110,-179,0
63139,-110,-179,0
63140,-110,-180,0
63141,-110,-179,0
63142,-109,-179,0
63143,-109,-180,0
63144,-109,-179,0
63145,-110,-179,0
63146,-110,-179,0
63147,-110,-180,0
63148,-110,-180,0
63149,-110,-180,0
63150,-110,-180,0
63151,-111,-180,0
63152,-111,-180,0
63153,-111,-180,0
63154,-111,-181,0
63155,-112,-181,0
63156,-112,-181,0
63157,-112,-181,0
63158,-112,-182,0
63159,-113,-182,0
63160,-113,-182,0
63161,-113,-181,0
63162,-114,-181,0
63163,-114,-182,0
63164,-114,-183,0
63165,-114,-182,0
63166,-114,-182,0
63167,-113,-182,0
63168,-113,-181,0
63169,-112,-181,0
63170,-111,-181,0
63171,-110,-181,0
63172,-110,-181,0
63173,-110,-180,0
63174,-110,-179,0
63175,-110,-178,0
63176,-110,-177,0
63177,-111,-177,0
63178,-110,-177,0
63179,-110,-178,0
63180,-111,-178,0
63181,-111,-177,0
63182,-110,-177,0
63183,-109,-177,0
63184,-109,-177,0
63185,-109,-176,0
63186,-109,-176,0
63187,-109,-175,0
63188,-108,-175,0
63189,-108,-174,0
63190,-107,-174,0
63191,-108,-174,0
63192,-109,-174,0
63193,-109,-175,0
63194,-109,-176,0
63195,-109,-177,0
63196,-109,-177,0
63197,-109,-177,0
63198,-109,-178,0
63199,-109,-178,0
63200,-109,-178,0
63201,-109,-179,0
63202,-109,-179,0
63203,-109,-179,0
63204,-109,-180,0
63205,-110,-180,0
63206,-110,-181,0
63207,-110,-182,0
63208,-110,-182,0
63209,-110,-183,0
63210,-110,-183,0
63211,-109,-183,0
63212,-109,-183,0
63213,-109,-183,0
63214,-109,-183,0
63215,-109,-183,0
63216,-109,-184,0
63217,-109,-185,0
63218,-109,-184,0
63219,-109,-184,0
63220,-109,-185,0
63221,-109,-185,0
63222,-109,-186,0
63223,-109,-187,0
63224,-109,-187,0
63225,-109,-187,0
63226,-109,-187,0
63227,-109,-187,0
63228,-109,-186,0
63229,-110,-186,0
63230,-110,-186,0
63231,-109,-186,0
63232,-108,-186,0
63233,-108,-185,0
63234,-108,-186,0
63235,-108,-186,0
63236,-108,-187,0
63237,-108,-186,0
63238,-108,-185,0
63239,-108,-186,0
63240,-108,-186,0
63241,-107,-186,0
63242,-107,-185,0
63243,-107,-185,0
63244,-107,-185,0
63245,-107,-185,0
63246,-108,-185,0
63247,-108,-185,0
63248,-108,-186,0
63249,-108,-186,0
63250,-108,-187,0
63251,-108,-187,0
63252,-107,-187,0
63253,-108,-187,0
63254,-108,-186,0
63255,-108,-186,0
63256,-108,-186,0
63257,-108,-186,0
63258,-108,-185,0
63259,-109,-185,0
63260,-109,-185,0
63261,-108,-185,0
63262,-108,-186,0
63263,-109,-186,0
63264,-109,-186,0
63265,-109,-186,0
63266,-109,-185,0
63267,-109,-185,0
63268,-109,-185,0
63269,-109,-185,0
63270,-109,-184,0
63271,-109,-183,0
63272,-109,-183,0
63273,-109,-184,0
63274,-109,-183,0
63275,-108,-183,0
63276,-108,-184,0
63277,-108,-184,0
63278,-108,-183,0
63279,-108,-182,0
63280,-108,-183,0
63281,-107,-183,0
63282,-107,-183,0
63283,-107,-183,0
63284,-108,-183,0
63285,-108,-182,0
63286,-108,-183,0
63287,-108,-184,0
63288,-108,-183,0
63289,-107,-183,0
63290,-107,-183,0
63291,-108,-183,0
63292,-108,-182,0
63293,-109,-182,0
63294,-109,-182,0
63295,-109,-181,0
63296,-109,-182,0
63297,-109,-182,0
63298,-109,-182,0
63299,-109,-182,0
63300,-109,-182,0
63301,-109,-182,0
63302,-109,-183,0
63303,-108,-183,0
63304,-108,-184,0
63305,-108,-185,0
63306,-108,-184,0
63307,-108,-183,0
63308,-108,-182,0
63309,-108,-181,0
63310,-108,-181,0
63311,-108,-180,0
63312,-108,-181,0
63313,-108,-181,0
63314,-107,-181,0
63315,-107,-180,0
63316,-107,-180,0
63317,-107,-179,0
63318,-107,-179,0
63319,-108,-179,0
63320,-108,-178,0
63321,-108,-177,0
63322,-108,-177,0
63323,-108,-176,0
63324,-108,-176,0
63325,-108,-175,0
63326,-109,-175,0
63327,-109,-175,0
63328,-109,-175,0
63329,-109,-175,0
63330,-109,-175,0
63331,-109,-176,0
63332,-109,-177,0
63333,-110,-177,0
63334,-111,-177,0
63335,-111,-178,0
63336,-110,-178,0
63337,-111,-178,0
63338,-111,-177,0
63339,-112,-177,0
63340,-112,-176,0
63341,-112,-176,0
63342,-112,-175,0
63343,-112,-176,0
63344,-111,-176,0
63345,-111,-176,0
63346,-112,-176,0
63347,-112,-176,0
63348,-112,-176,0
63349,-112,-177,0
63350,-112,-177,0
63351,-112,-178,0
63352,-112,-177,0
63353,-112,-177,0
63354,-112,-178,0
63355,-112,-177,0
63356,-112,-177,0
63357,-112,-176,0
63358,-111,-176,0
63359,-111,-176,0
63360,-111,-177,0
63361,-111,-178,0
63362,-111,-178,0
63363,-111,-179,0
63364,-112,-179,0
63365,-112,-178,0
63366,-112,-177,0
63367,-112,-176,0
63368,-112,-177,0
63369,-112,-178,0
63370,-112,-178,0
63371,-112,-178,0
63372,-112,-179,0
63373,-113,-179,0
63374,-113,-180,0
63375,-113,-180,0
63376,-113,-180,0
63377,-113,-179,0
63378,-113,-178,0
63379,-113,-179,0
63380,-113,-179,0
63381,-113,-180,0
63382,-113,-179,0
63383,-113,-179,0
63384,-113,-179,0
63385,-113,-180,0
63386,-113,-180,0
63387,-112,-180,0
63388,-112,-181,0
63389,-112,-180,0
63390,-113,-180,0
63391,-112,-180,0
63392,-112,-179,0
63393,-112,-178,0
63394,-112,-178,0
63395,-111,-178,0
63396,-111,-177,0
63397,-111,-176,0
63398,-111,-177,0
63399,-111,-176,0
63400,-111,-175,0
63401,-110,-175,0
63402,-110,-176,0
63403,-110,-176,0
63404,-110,-175,0
63405,-110,-175,0
63406,-110,-176,0
63407,-110,-175,0
63408,-110,-174,0
63409,-111,-174,0
63410,-111,-173,0
63411,-111,-174,0
63412,-111,-174,0
63413,-110,-174,0
63414,-110,-175,0
63415,-110,-176,0
63416,-110,-176,0
63417,-109,-176,0
63418,-108,-176,0
63419,-108,-176,0
63420,-107,-176,0
63421,-106,-176,0
63422,-106,-176,0
63423,-106,-177,0
63424,-106,-177,0
63425,-107,-177,0
63426,-107,-177,0
63427,-108,-177,0
63428,-108,-176,0
63429,-107,-176,0
63430,-108,-176,0
63431,-108,-175,0
63432,-108,-175,0
63433,-108,-174,0
63434,-108,-173,0
63435,-108,-173,0
63436,-109,-173,0
63437,-109,-173,0
63438,-109,-173,0
63439,-109,-172,0
63440,-110,-172,0
63441,-111,-172,0
63442,-111,-172,0
63443,-111,-172,0
63444,-111,-173,0
63445,-111,-172,0
63446,-111,-173,0
63447,-111,-173,0
63448,-111,-174,0
63449,-111,-175,0
63450,-111,-174,0
63451,-112,-174,0
63452,-112,-174,0
63453,-112,-174,0
63454,-112,-174,0
63455,-112,-175,0
63456,-112,-174,0
63457,-112,-173,0
63458,-112,-172,0
63459,-112,-172,0
63460,-112,-173,0
63461,-113,-173,0
63462,-113,-173,0
63463,-113,-173,0
63464,-113,-174,0
63465,-113,-173,0
63466,-113,-172,0
63467,-114,-172,0
63468,-114,-173,0
63469,-114,-174,0
63470,-115,-174,0
63471,-115,-174,0
63472,-115,-174,0
63473,-115,-173,0
63474,-115,-174,0
63475,-115,-175,0
63476,-114,-175,0
63477,-114,-175,0
63478,-115,-175,0
63479,-115,-174,0
63480,-115,-175,0
63481,-116,-175,0
63482,-117,-175,0
63483,-117,-175,0
63484,-118,-175,0
63485,-118,-174,0
63486,-118,-174,0
63487,-118,-175,0
63488,-118,-175,0
63489,-118,-175,0
63490,-117,-175,0
63491,-117,-176,0
63492,-117,-175,0
63493,-117,-176,0
63494,-117,-175,0
63495,-118,-175,0
63496,-118,-174,0
63497,-118,-174,0
63498,-118,-173,0
63499,-118,-173,0
63500,-118,-173,0
63501,-118,-173,0
63502,-118,-172,0
63503,-118,-171,0
63504,-118,-170,0
63505,-118,-170,0
63506,-118,-169,0
63507,-117,-169,0
63508,-117,-169,0
63509,-117,-170,0
63510,-116,-170,0
63511,-116,-170,0
63512,-116,-169,0
63513,-117,-169,0
63514,-117,-170,0
63515,-117,-170,0
63516,-117,-171,0
63517,-117,-172,0
63518,-116,-172,0
63519,-116,-171,0
63520,-117,-171,0
63521,-117,-170,0
63522,-117,-170,0
63523,-118,-170,0
63524,-118,-169,0
63525,-118,-170,0
63526,-119,-170,0
63527,-119,-171,0
63528,-119,-171,0
63529,-119,-172,0
63530,-119,-172,0
63531,-120,-172,0
63532,-120,-173,0
63533,-120,-174,0
63534,-121,-174,0
63535,-122,-174,0
63536,-121,-174,0
63537,-121,-173,0
63538,-120,-173,0
63539,-120,-173,0
63540,-120,-174,0
63541,-121,-174,0
63542,-121,-174,0
63543,-122,-174,0
63544,-122,-175,0
63545,-122,-175,0
63546,-122,-176,0
63547,-122,-175,0
63548,-122,-176,0
63549,-122,-175,0
63550,-123,-175,0
63551,-123,-176,0
63552,-123,-177,0
63553,-122,-177,0
63554,-122,-177,0
63555,-122,-178,0
63556,-122,-177,0
63557,-122,-177,0
63558,-123,-177,0
63559,-123,-176,0
63560,-123,-176,0
63561,-122,-176,0
63562,-123,-176,0
63563,-122,-176,0
63564,-122,-177,0
63565,-122,-178,0
63566,-122,-177,0
63567,-122,-177,0
63568,-123,-177,0
63569,-122,-177,0
63570,-122,-178,0
63571,-122,-178,0
63572,-121,-178,0
63573,-121,-178,0
63574,-120,-178,0
63575,-120,-179,0
63576,-120,-178,0
63577,-120,-177,0
63578,-120,-177,0
63579,-120,-177,0
63580,-120,-176,0
63581,-120,-176,0
63582,-120,-176,0
63583,-120,-176,0
63584,-120,-176,0
63585,-120,-176,0
63586,-119,-176,0
63587,-118,-176,0
63588,-118,-175,0
63589,-118,-175,0
63590,-118,-174,0
63591,-118,-174,0
63592,-119,-174,0
63593,-119,-173,0
63594,-119,-172,0
63595,-119,-173,0
63596,-119,-173,0
63597,-119,-173,0
63598,-119,-173,0
63599,-119,-174,0
63600,-120,-174,0
63601,-119,-174,0
63602,-119,-175,0
63603,-119,-174,0
63604,-119,-173,0
63605,-119,-173,0
63606,-118,-173,0
63607,-118,-174,0
63608,-118,-175,0
63609,-118,-176,0
63610,-118,-176,0
63611,-118,-175,0
63612,-118,-175,0
63613,-117,-175,0
63614,-117,-174,0
63615,-116,-174,0
63616,-116,-175,0
63617,-116,-176,0
63618,-116,-177,0
63619,-116,-176,0
63620,-116,-177,0
63621,-117,-177,0
63622,-117,-177,0
63623,-116,-177,0
63624,-116,-176,0
63625,-116,-176,0
63626,-116,-176,0
63627,-116,-176,0
63628,-116,-176,0
63629,-117,-176,0
63630,-117,-176,0
63631,-117,-175,0
63632,-117,-176,0
63633,-117,-177,0
63634,-118,-177,0
63635,-118,-177,0
63636,-118,-177,0
63637,-118,-177,0
63638,-118,-177,0
63639,-118,-177,0
63640,-118,-176,0
63641,-118,-176,0
63642,-118,-177,0
63643,-118,-177,0
63644,-117,-177,0
63645,-117,-178,0
63646,-117,-179,0
63647,-117,-178,0
63648,-118,-178,0
63649,-117,-178,0
63650,-117,-178,0
63651,-117,-179,0
63652,-117,-178,0
63653,-117,-178,0
63654,-117,-179,0
63655,-117,-178,0
63656,-118,-178,0
63657,-118,-177,0
63658,-118,-177,0
63659,-118,-177,0
63660,-119,-177,0
63661,-119,-178,0
63662,-119,-178,0
63663,-119,-178,0
63664,-119,-177,0
63665,-120,-177,0
63666,-120,-177,0
63667,-121,-177,0
63668,-121,-176,0
63669,-121,-176,0
63670,-121,-175,0
63671,-120,-175,0
63672,-120,-176,0
63673,-120,-175,0
63674,-119,-175,0
63675,-118,-175,0
63676,-118,-174,0
63677,-118,-173,0
63678,-118,-173,0
63679,-118,-173,0
63680,-118,-174,0
63681,-118,-174,0
63682,-118,-174,0
63683,-118,-174,0
63684,-118,-175,0
63685,-118,-176,0
63686,-117,-176,0
63687,-116,-176,0
63688,-117,-176,0
63689,-117,-176,0
63690,-117,-176,0
63691,-117,-175,0
63692,-117,-175,0
63693,-117,-176,0
63694,-117,-177,0
63695,-118,-177,0
63696,-118,-176,0
63697,-118,-177,0
63698,-117,-177,0
63699,-117,-177,0
63700,-117,-178,0
63701,-117,-178,0
63702,-117,-178,0
63703,-117,-179,0
63704,-117,-180,0
63705,-116,-180,0
63706,-115,-180,0
63707,-115,-181,0
63708,-115,-180,0
63709,-115,-179,0
63710,-114,-179,0
63711,-114,-178,0
63712,-114,-178,0
63713,-114,-177,0
63714,-114,-177,0
63715,-115,-177,0
63716,-115,-177,0
63717,-114,-177,0
63718,-114,-178,0
63719,-113,-178,0
63720,-113,-178,0
63721,-113,-179,0
63722,-113,-180,0
63723,-113,-180,0
63724,-113,-179,0
63725,-113,-179,0
63726,-114,-179,0
63727,-114,-178,0
63728,-114,-177,0
63729,-115,-177,0
63730,-115,-178,0
63731,-114,-178,0
63732,-114,-178,0
63733,-114,-178,0
63734,-114,-177,0
63735,-113,-177,0
63736,-113,-177,0
63737,-113,-177,0
63738,-113,-177,0
63739,-114,-177,0
63740,-114,-178,0
63741,-115,-178,0
63742,-115,-179,0
63743,-116,-179,0
63744,-115,-179,0
63745,-115,-178,0
63746,-115,-178,0
63747,-116,-178,0
63748,-116,-178,0
63749,-115,-178,0
63750,-114,-178,0
63751,-114,-177,0
63752,-113,-177,0
63753,-113,-176,0
63754,-113,-175,0
63755,-113,-176,0
63756,-113,-175,0
63757,-113,-176,0
63758,-114,-176,0
63759,-115,-176,0
63760,-116,-176,0
63761,-116,-176,0
63762,-116,-175,0
63763,-117,-175,0
63764,-117,-174,0
63765,-117,-173,0
63766,-117,-172,0
63767,-117,-173,0
63768,-117,-173,0
63769,-117,-172,0
63770,-117,-171,0
63771,-118,-171,0
63772,-118,-171,0
63773,-117,-171,0
63774,-117,-172,0
63775,-117,-173,0
63776,-117,-173,0
63777,-116,-173,0
63778,-116,-173,0
63779,-116,-173,0
63780,-116,-173,0
63781,-116,-172,0
63782,-116,-173,0
63783,-116,-173,0
63784,-116,-172,0
63785,-116,-173,0
63786,-116,-174,0
63787,-116,-175,0
63788,-116,-174,0
63789,-116,-174,0
63790,-116,-175,0
63791,-116,-176,0
63792,-116,-175,0
63793,-116,-176,0
63794,-116,-175,0
63795,-116,-176,0
63796,-117,-176,0
63797,-117,-175,0
63798,-117,-175,0
63799,-117,-175,0
63800,-117,-175,0
63801,-116,-175,0
63802,-117,-175,0
63803,-116,-175,0
63804,-116,-176,0
63805,-116,-175,0
63806,-116,-175,0
63807,-116,-176,0
63808,-116,-175,0
63809,-116,-175,0
63810,-116,-176,0
63811,-115,-176,0
63812,-115,-176,0
63813,-116,-176,0
63814,-117,-176,0
63815,-117,-177,0
63816,-117,-176,0
63817,-117,-175,0
63818,-117,-175,0
63819,-118,-175,0
63820,-118,-176,0
63821,-118,-177,0
63822,-118,-176,0
63823,-118,-176,0
63824,-118,-176,0
63825,-118,-175,0
63826,-118,-175,0
63827,-117,-175,0
63828,-117,-174,0
63829,-117,-174,0
63830,-117,-174,0
63831,-118,-174,0
63832,-118,-174,0
63833,-118,-175,0
63834,-118,-176,0
63835,-119,-176,0
63836,-119,-176,0
63837,-119,-177,0
63838,-119,-178,0
63839,-119,-178,0
63840,-119,-178,0
63841,-119,-178,0
63842,-119,-179,0
63843,-119,-178,0
63844,-119,-178,0
63845,-118,-178,0
63846,-118,-179,0
63847,-119,-179,0
63848,-119,-180,0
63849,-120,-180,0
63850,-120,-181,0
63851,-120,-181,0
63852,-119,-181,0
63853,-119,-180,0
63854,-119,-181,0
63855,-119,-182,0
63856,-120,-182,0
63857,-119,-182,0
63858,-120,-182,0
63859,-120,-182,0
63860,-121,-182,0
63861,-121,-181,0
63862,-121,-180,0
63863,-121,-181,0
63864,-121,-180,0
63865,-121,-180,0
63866,-121,-179,0
63867,-120,-179,0
63868,-120,-179,0
63869,-121,-179,0
63870,-121,-179,0
63871,-121,-179,0
63872,-120,-179,0
63873,-120,-180,0
63874,-120,-181,0
63875,-120,-181,0
63876,-119,-181,0
63877,-119,-180,0
63878,-120,-180,0
63879,-120,-179,0
63880,-120,-180,0
63881,-120,-180,0
63882,-120,-179,0
63883,-120,-178,0
63884,-120,-178,0
63885,-120,-179,0
63886,-120,-179,0
63887,-119,-179,0
63888,-119,-180,0
63889,-120,-180,0
63890,-120,-179,0
63891,-120,-179,0
63892,-120,-180,0
63893,-121,-180,0
63894,-121,-181,0
63895,-121,-181,0
63896,-121,-182,0
63897,-121,-181,0
63898,-120,-181,0
63899,-119,-181,0
63900,-119,-182,0
63901,-119,-183,0
63902,-119,-183,0
63903,-119,-184,0
63904,-119,-183,0
63905,-119,-184,0
63906,-118,-184,0
63907,-118,-183,0
63908,-118,-183,0
63909,-118,-182,0
63910,-118,-182,0
63911,-118,-183,0
63912,-119,-183,0
63913,-119,-183,0
63914,-118,-183,0
63915,-119,-183,0
63916,-119,-182,0
63917,-119,-182,0
63918,-119,-181,0
63919,-119,-182,0
63920,-120,-182,0
63921,-120,-183,0
63922,-120,-183,0
63923,-120,-183,0
63924,-120,-182,0
63925,-120,-183,0
63926,-120,-183,0
63927,-119,-183,0
63928,-119,-183,0
63929,-119,-184,0
63930,-120,-184,0
63931,-120,-184,0
63932,-119,-184,0
63933,-119,-184,0
63934,-119,-185,0
63935,-119,-186,0
63936,-119,-187,0
63937,-119,-187,0
63938,-119,-188,0
63939,-119,-188,0
63940,-119,-187,0
63941,-118,-187,0
63942,-118,-187,0
63943,-118,-186,0
63944,-118,-185,0
63945,-119,-185,0
63946,-119,-186,0
63947,-119,-186,0
63948,-120,-186,0
63949,-120,-187,0
63950,-120,-186,0
63951,-119,-186,0
63952,-118,-186,0
63953,-119,-186,0
63954,-119,-186,0
63955,-119,-185,0
63956,-120,-185,0
63957,-120,-185,0
63958,-120,-186,0
63959,-120,-187,0
63960,-120,-188,0
63961,-120,-189,0
63962,-120,-189,0
63963,-120,-188,0
63964,-119,-188,0
63965,-120,-188,0
63966,-120,-187,0
63967,-120,-188,0
63968,-120,-188,0
63969,-120,-187,0
63970,-119,-187,0
63971,-120,-187,0
63972,-120,-186,0
63973,-120,-185,0
63974,-120,-184,0
63975,-119,-184,0
63976,-119,-184,0
63977,-118,-184,0
63978,-118,-185,0
63979,-118,-186,0
63980,-118,-187,0
63981,-118,-187,0
63982,-118,-186,0
63983,-118,-186,0
63984,-118,-186,0
63985,-117,-186,0
63986,-117,-186,0
63987,-118,-186,0
63988,-119,-186,0
63989,-119,-186,0
63990,-119,-185,0
63991,-119,-185,0
63992,-119,-184,0
63993,-118,-184,0
63994,-118,-184,0
63995,-119,-184,0
63996,-119,-185,0
63997,-119,-184,0
63998,-119,-184,0
63999,-119,-183,0
64000,-119,-182,0
64001,-118,-182,0
64002,-118,-183,0
64003,-118,-183,0
64004,-119,-183,0
64005,-119,-183,0
64006,-119,-184,0
64007,-119,-184,0
64008,-119,-183,0
64009,-119,-184,0
64010,-119,-185,0
64011,-119,-185,0
64012,-119,-184,0
64013,-118,-184,0
64014,-118,-183,0
64015,-117,-183,0
64016,-117,-183,0
64017,-118,-183,0
64018,-118,-183,0
64019,-118,-182,0
64020,-119,-182,0
64021,-119,-182,0
64022,-119,-182,0
64023,-118,-182,0
64024,-117,-182,0
64025,-117,-181,0
64026,-117,-180,0
64027,-117,-181,0
64028,-118,-181,0
64029,-118,-181,0
64030,-118,-181,0
64031,-119,-181,0
64032,-120,-181,0
64033,-120,-181,0
64034,-120,-180,0
64035,-121,-180,0
64036,-121,-180,0
64037,-121,-180,0
64038,-121,-180,0
64039,-121,-180,0
64040,-120,-180,0
64041,-119,-180,0
64042,-119,-180,0
64043,-119,-180,0
64044,-119,-179,0
64045,-120,-179,0
64046,-120,-178,0
64047,-120,-178,0
64048,-119,-178,0
64049,-119,-178,0
64050,-119,-178,0
64051,-119,-178,0
64052,-119,-178,0
64053,-119,-177,0
64054,-119,-177,0
64055,-118,-177,0
64056,-118,-177,0
64057,-118,-176,0
64058,-117,-176,0
64059,-117,-176,0
64060,-116,-176,0
64061,-116,-177,0
64062,-116,-177,0
64063,-116,-177,0
64064,-116,-177,0
64065,-116,-177,0
64066,-116,-176,0
64067,-117,-176,0
64068,-117,-175,0
64069,-117,-176,0
64070,-118,-176,0
64071,-118,-175,0
64072,-118,-176,0
64073,-118,-175,0
64074,-118,-175,0
64075,-118,-175,0
64076,-117,-175,0
64077,-117,-174,0
64078,-118,-174,0
64079,-118,-173,0
64080,-118,-173,0
64081,-118,-173,0
64082,-119,-173,0
64083,-119,-173,0
64084,-119,-174,0
64085,-119,-175,0
64086,-119,-175,0
64087,-119,-175,0
64088,-119,-176,0
64089,-119,-175,0
64090,-119,-175,0
64091,-118,-175,0
64092,-118,-174,0
64093,-118,-174,0
64094,-118,-173,0
64095,-118,-172,0
64096,-118,-171,0
64097,-118,-170,0
64098,-119,-170,0
64099,-119,-170,0
64100,-119,-171,0
64101,-119,-171,0
64102,-119,-170,0
64103,-119,-170,0
64104,-119,-170,0
64105,-119,-171,0
64106,-119,-171,0
64107,-119,-170,0
64108,-119,-169,0
64109,-118,-169,0
64110,-117,-169,0
64111,-117,-169,0
64112,-117,-170,0
64113,-117,-170,0
64114,-118,-170,0
64115,-118,-170,0
64116,-117,-170,0
64117,-117,-171,0
64118,-117,-170,0
64119,-117,-170,0
64120,-117,-170,0
64121,-117,-170,0
64122,-117,-170,0
64123,-117,-170,0
64124,-116,-170,0
64125,-117,-170,0
64126,-116,-170,0
64127,-116,-169,0
64128,-116,-168,0
64129,-116,-168,0
64130,-116,-168,0
64131,-116,-167,0
64132,-117,-167,0
64133,-117,-166,0
64134,-117,-166,0
64135,-116,-166,0
64136,-116,-165,0
64137,-116,-166,0
64138,-116,-165,0
64139,-116,-166,0
64140,-116,-165,0
64141,-116,-166,0
64142,-116,-167,0
64143,-116,-167,0
64144,-115,-167,0
64145,-115,-166,0
64146,-115,-165,0
64147,-116,-165,0
64148,-116,-165,0
64149,-116,-165,0
64150,-116,-166,0
64151,-115,-166,0
64152,-114,-166,0
64153,-114,-165,0
64154,-114,-164,0
64155,-114,-164,0
64156,-113,-164,0
64157,-113,-164,0
64158,-113,-165,0
64159,-113,-166,0
64160,-113,-166,0
64161,-112,-166,0
64162,-112,-165,0
64163,-112,-165,0
64164,-111,-165,0
64165,-111,-164,0
64166,-111,-163,0
64167,-110,-163,0
64168,-110,-163,0
64169,-111,-163,0
64170,-111,-164,0
64171,-111,-163,0
64172,-111,-162,0
64173,-111,-161,0
64174,-111,-161,0
64175,-111,-160,0
64176,-111,-160,0
64177,-111,-161,0
64178,-111,-160,0
64179,-111,-160,0
64180,-110,-160,0
64181,-111,-160,0
64182,-111,-160,0
64183,-110,-160,0
64184,-110,-161,0
64185,-111,-161,0
64186,-111,-161,0
64187,-111,-162,0
64188,-111,-162,0
64189,-111,-163,0
64190,-112,-163,0
64191,-112,-163,0
64192,-112,-162,0
64193,-112,-163,0
64194,-112,-164,0
64195,-112,-164,0
64196,-112,-165,0
64197,-111,-165,0
64198,-111,-166,0
64199,-112,-166,0
64200,-112,-166,0
64201,-112,-166,0
64202,-112,-165,0
64203,-112,-164,0
64204,-112,-165,0
64205,-112,-164,0
64206,-112,-163,0
64207,-111,-163,0
64208,-111,-164,0
64209,-111,-165,0
64210,-112,-165,0
64211,-111,-165,0
64212,-111,-165,0
64213,-111,-165,0
64214,-111,-165,0
64215,-110,-165,0
64216,-110,-166,0
64217,-110,-166,0
64218,-109,-166,0
64219,-109,-165,0
64220,-109,-165,0
64221,-109,-166,0
64222,-109,-166,0
