step,x,y,z
51843,-221,152,-113
51844,-221,153,-113
51845,-221,153,-113
51846,-221,153,-113
51847,-220,153,-113
51848,-220,153,-114
51849,-221,153,-114
51850,-222,153,-114
51851,-222,153,-115
51852,-222,153,-114
51853,-222,153,-114
51854,-222,152,-114
51855,-222,152,-114
51856,-222,152,-114
51857,-222,152,-113
51858,-222,152,-112
51859,-222,153,-112
51860,-222,153,-113
51861,-222,153,-112
51862,-222,152,-112
51863,-223,152,-112
51864,-223,152,-112
51865,-223,152,-112
51866,-223,152,-113
51867,-223,152,-113
51868,-222,152,-113
51869,-221,152,-113
51870,-222,152,-113
51871,-222,153,-113
51872,-223,153,-113
51873,-223,154,-113
51874,-223,154,-113
51875,-222,154,-113
51876,-222,154,-113
51877,-222,154,-113
51878,-222,153,-113
51879,-222,153,-113
51880,-223,153,-113
51881,-223,154,-113
51882,-223,154,-113
51883,-223,154,-113
51884,-224,154,-113
51885,-224,154,-112
51886,-224,153,-112
51887,-224,153,-112
51888,-224,153,-113
51889,-224,153,-113
51890,-224,153,-113
51891,-224,153,-113
51892,-224,154,-113
51893,-224,153,-113
51894,-223,153,-113
51895,-223,154,-113
51896,-223,155,-113
51897,-223,156,-113
51898,-223,155,-113
51899,-223,155,-113
51900,-223,156,-113
51901,-222,156,-113
51902,-221,156,-113
51903,-221,156,-113
51904,-221,156,-113
51905,-221,156,-112
51906,-221,156,-112
51907,-221,156,-112
51908,-221,156,-113
51909,-221,157,-113
51910,-221,156,-113
51911,-221,156,-112
51912,-221,156,-111
51913,-220,156,-111
51914,-220,156,-110
51915,-220,156,-110
51916,-220,155,-110
51917,-219,155,-110
51918,-219,155,-110
51919,-219,155,-110
51920,-220,155,-110
51921,-220,155,-109
51922,-220,155,-108
51923,-220,155,-109
51924,-220,156,-109
51925,-220,156,-109
51926,-220,156,-109
51927,-220,155,-109
51928,-220,156,-109
51929,-220,157,-109
51930,-219,157,-109
51931,-218,157,-109
51932,-218,157,-109
51933,-218,157,-109
51934,-218,157,-109
51935,-217,157,-109
51936,-217,157,-108
51937,-217,158,-108
51938,-217,158,-109
51939,-217,158,-109
51940,-217,157,-109
51941,-217,157,-109
51942,-216,157,-109
51943,-217,157,-109
51944,-217,157,-110
51945,-217,156,-110
51946,-217,156,-109
51947,-216,156,-109
51948,-216,156,-109
51949,-216,157,-109
51950,-216,157,-110
51951,-216,158,-110
51952,-216,157,-110
51953,-216,156,-110
51954,-216,156,-109
51955,-216,156,-108
51956,-217,156,-108
51957,-217,156,-107
51958,-217,155,-107
51959,-217,154,-107
51960,-216,154,-107
51961,-216,154,-107
51962,-216,154,-106
51963,-216,154,-107
51964,-216,154,-106
51965,-216,154,-106
51966,-216,154,-105
51967,-215,154,-105
51968,-215,154,-106
51969,-215,153,-106
51970,-215,153,-106
51971,-214,153,-106
51972,-214,153,-106
51973,-214,154,-106
51974,-214,155,-106
51975,-214,154,-106
51976,-214,154,-106
51977,-214,155,-106
51978,-214,155,-105
51979,-215,155,-105
51980,-215,155,-105
51981,-215,155,-105
51982,-215,155,-105
51983,-216,155,-105
51984,-216,154,-105
51985,-216,154,-105
51986,-216,154,-105
51987,-217,154,-105
51988,-217,155,-105
51989,-217,155,-105
51990,-217,155,-104
51991,-217,155,-104
51992,-217,156,-104
51993,-217,155,-104
51994,-217,155,-103
51995,-217,155,-102
51996,-217,156,-102
51997,-217,156,-101
51998,-217,156,-102
51999,-217,156,-102
52000,-218,156,-102
52001,-218,156,-102
52002,-219,156,-102
52003,-219,155,-102
52004,-219,155,-103
52005,-219,155,-103
52006,-219,154,-103
52007,-219,155,-103
52008,-219,155,-102
52009,-218,155,-102
52010,-218,155,-102
52011,-218,155,-102
52012,-218,155,-101
52013,-218,155,-101
52014,-218,156,-101
52015,-218,155,-101
52016,-218,155,-101
52017,-219,155,-101
52018,-219,155,-101
52019,-220,155,-101
52020,-220,155,-101
52021,-220,155,-100
52022,-220,154,-100
52023,-220,154,-101
52024,-221,154,-101
52025,-221,155,-101
52026,-221,155,-101
52027,-222,155,-101
52028,-222,155,-101
52029,-222,155,-100
52030,-222,156,-100
52031,-222,156,-100
52032,-222,156,-101
52033,-222,156,-101
52034,-223,156,-101
52035,-222,156,-101
52036,-222,156,-102
52037,-222,156,-102
52038,-222,156,-102
52039,-221,156,-102
52040,-221,155,-102
52041,-221,154,-102
52042,-221,154,-102
52043,-221,155,-102
52044,-220,155,-102
52045,-220,155,-102
52046,-220,155,-102
52047,-220,155,-102
52048,-220,156,-102
52049,-219,156,-102
52050,-219,156,-102
52051,-219,157,-102
52052,-219,157,-103
52053,-219,157,-103
52054,-219,157,-102
52055,-219,157,-102
52056,-219,157,-102
52057,-219,157,-102
52058,-219,157,-102
52059,-219,157,-102
52060,-218,157,-102
52061,-219,157,-102
52062,-219,157,-103
52063,-219,157,-103
52064,-219,157,-104
52065,-219,156,-104
52066,-219,155,-104
52067,-219,155,-104
52068,-220,155,-104
52069,-220,154,-104
52070,-220,154,-104
52071,-220,154,-104
52072,-220,154,-105
52073,-220,154,-106
52074,-220,154,-106
52075,-220,153,-106
52076,-221,153,-106
52077,-221,152,-106
52078,-221,152,-106
52079,-222,152,-106
52080,-222,152,-106
52081,-222,152,-107
52082,-221,152,-107
52083,-221,151,-107
52084,-221,151,-107
52085,-220,151,-107
52086,-220,151,-107
52087,-220,151,-107
52088,-220,150,-107
52089,-220,150,-107
52090,-220,149,-107
52091,-220,149,-106
52092,-219,149,-106
52093,-219,149,-106
52094,-219,149,-106
52095,-219,149,-106
52096,-219,149,-105
52097,-219,148,-105
52098,-219,148,-104
52099,-219,148,-104
52100,-219,148,-105
52101,-220,148,-105
52102,-220,147,-105
52103,-220,146,-105
52104,-220,146,-104
52105,-219,146,-104
52106,-219,145,-104
52107,-219,145,-105
52108,-219,145,-105
52109,-218,145,-105
52110,-217,145,-105
52111,-217,145,-105
52112,-217,146,-105
52113,-217,146,-105
52114,-217,145,-105
52115,-216,145,-105
52116,-216,145,-105
52117,-216,145,-104
52118,-216,145,-104
52119,-216,145,-104
52120,-217,145,-104
52121,-217,145,-104
52122,-217,145,-105
52123,-217,144,-105
52124,-217,144,-105
52125,-217,144,-105
52126,-217,144,-104
52127,-217,144,-103
52128,-217,143,-103
52129,-217,143,-103
52130,-217,143,-102
52131,-217,143,-102
52132,-217,144,-102
52133,-217,144,-103
52134,-217,144,-104
52135,-217,144,-105
52136,-218,144,-105
52137,-218,144,-105
52138,-218,144,-105
52139,-218,144,-105
52140,-218,145,-105
52141,-218,145,-106
52142,-218,146,-106
52143,-218,146,-106
52144,-218,145,-106
52145,-218,146,-106
52146,-218,145,-106
52147,-218,145,-106
52148,-218,146,-106
52149,-218,146,-105
52150,-218,146,-106
52151,-218,146,-105
52152,-217,146,-105
52153,-217,146,-104
52154,-217,145,-104
52155,-217,145,-105
52156,-217,145,-105
52157,-217,145,-104
52158,-217,145,-104
52159,-218,145,-104
52160,-218,145,-103
52161,-218,146,-103
52162,-218,146,-103
52163,-218,146,-103
52164,-218,146,-104
52165,-218,145,-104
52166,-218,145,-104
52167,-218,145,-104
52168,-218,145,-105
52169,-218,145,-105
52170,-217,145,-105
52171,-217,146,-105
52172,-217,146,-104
52173,-217,146,-104
52174,-217,147,-104
52175,-217,147,-104
52176,-217,148,-104
52177,-217,149,-104
52178,-217,149,-103
52179,-217,149,-104
52180,-217,149,-104
52181,-217,150,-104
52182,-217,150,-104
52183,-217,150,-103
52184,-218,150,-103
52185,-218,150,-103
52186,-218,150,-104
52187,-218,150,-103
52188,-219,150,-103
52189,-219,150,-104
52190,-219,150,-104
52191,-219,149,-104
52192,-219,149,-103
52193,-219,149,-102
52194,-219,150,-102
52195,-219,150,-103
52196,-218,150,-103
52197,-218,150,-103
52198,-218,149,-103
52199,-218,148,-103
52200,-218,147,-103
52201,-219,147,-103
52202,-219,147,-104
52203,-220,147,-104
52204,-220,146,-104
52205,-220,146,-104
52206,-220,147,-104
52207,-221,147,-104
52208,-221,148,-104
52209,-221,148,-104
52210,-222,148,-104
52211,-222,148,-104
52212,-222,148,-104
52213,-222,148,-103
52214,-222,148,-102
52215,-222,149,-102
52216,-222,150,-102
52217,-222,150,-102
52218,-222,150,-102
52219,-222,150,-102
52220,-222,150,-101
52221,-223,150,-101
52222,-222,150,-101
52223,-222,150,-101
52224,-222,150,-101
52225,-223,150,-101
52226,-223,150,-101
52227,-223,150,-101
52228,-223,149,-101
52229,-223,149,-101
52230,-223,149,-100
52231,-224,149,-100
52232,-224,148,-100
52233,-224,148,-101
52234,-223,148,-101
52235,-223,148,-102
52236,-224,148,-102
52237,-224,148,-101
52238,-224,148,-101
52239,-224,148,-102
52240,-224,148,-103
52241,-225,148,-103
52242,-225,148,-103
52243,-225,148,-102
52244,-225,147,-102
52245,-225,147,-102
52246,-224,147,-102
52247,-224,148,-102
52248,-224,148,-102
52249,-224,148,-101
52250,-225,148,-101
52251,-225,148,-101
52252,-226,148,-101
52253,-226,147,-101
52254,-226,147,-101
52255,-226,147,-101
52256,-226,148,-101
52257,-226,148,-101
52258,-226,148,-101
52259,-226,149,-101
52260,-225,149,-101
52261,-225,149,-101
52262,-225,149,-101
52263,-225,149,-100
52264,-226,149,-100
52265,-227,149,-100
52266,-227,149,-100
52267,-227,149,-100
52268,-227,149,-100
52269,-227,150,-100
52270,-226,150,-100
52271,-226,150,-100
52272,-226,151,-100
52273,-226,151,-99
52274,-226,151,-99
52275,-226,151,-98
52276,-226,151,-97
52277,-226,151,-96
52278,-226,151,-97
52279,-226,151,-98
52280,-226,151,-98
52281,-226,150,-98
52282,-225,150,-98
52283,-224,150,-98
52284,-224,150,-98
52285,-223,150,-98
52286,-222,150,-98
52287,-222,151,-98
52288,-222,151,-98
52289,-222,151,-98
52290,-222,150,-98
52291,-221,150,-98
52292,-221,150,-98
52293,-222,150,-98
52294,-222,149,-98
52295,-222,149,-98
52296,-222,149,-98
52297,-222,149,-98
52298,-222,149,-99
52299,-222,148,-99
52300,-221,148,-99
52301,-221,149,-99
52302,-220,149,-99
52303,-220,149,-99
52304,-220,149,-99
52305,-220,149,-98
52306,-221,149,-98
52307,-221,149,-99
52308,-221,149,-98
52309,-221,149,-97
52310,-220,149,-97
52311,-220,148,-97
52312,-220,148,-98
52313,-220,148,-98
52314,-220,148,-98
52315,-220,148,-97
52316,-219,148,-97
52317,-219,148,-96
52318,-219,148,-95
52319,-219,148,-94
52320,-220,148,-94
52321,-220,148,-95
52322,-220,148,-94
52323,-220,147,-94
52324,-220,148,-94
52325,-220,148,-93
52326,-221,148,-93
52327,-222,148,-93
52328,-222,148,-93
52329,-223,148,-93
52330,-223,147,-93
52331,-223,147,-92
52332,-224,147,-92
52333,-224,147,-93
52334,-224,147,-92
52335,-225,147,-92
52336,-225,147,-93
52337,-225,147,-93
52338,-225,148,-93
52339,-225,148,-92
52340,-225,149,-92
52341,-225,149,-92
52342,-225,149,-93
52343,-225,150,-93
52344,-225,150,-94
52345,-225,149,-94
52346,-224,149,-94
52347,-224,149,-93
52348,-224,149,-93
52349,-224,149,-94
52350,-224,149,-95
52351,-224,148,-95
52352,-224,147,-95
52353,-224,147,-95
52354,-224,147,-95
52355,-224,147,-94
52356,-223,147,-94
52357,-223,148,-94
52358,-223,149,-94
52359,-224,149,-94
52360,-224,149,-94
52361,-224,149,-93
52362,-224,148,-93
52363,-224,148,-93
52364,-224,148,-93
52365,-224,148,-94
52366,-224,148,-94
52367,-224,148,-95
52368,-223,148,-95
52369,-223,148,-95
52370,-224,148,-95
52371,-224,148,-94
52372,-223,148,-94
52373,-223,148,-94
52374,-223,148,-95
52375,-223,148,-96
52376,-223,148,-96
52377,-223,147,-96
52378,-223,147,-97
52379,-223,147,-97
52380,-223,147,-98
52381,-223,147,-99
52382,-223,147,-99
52383,-223,147,-99
52384,-223,147,-100
52385,-223,148,-100
52386,-223,148,-101
52387,-223,148,-101
52388,-223,148,-101
52389,-223,148,-101
52390,-223,149,-101
52391,-224,149,-101
52392,-224,149,-100
52393,-224,148,-100
52394,-224,148,-100
52395,-224,148,-100
52396,-224,149,-100
52397,-224,149,-100
52398,-225,149,-100
52399,-226,149,-100
52400,-226,149,-100
52401,-225,149,-100
52402,-225,149,-101
52403,-225,149,-101
52404,-225,149,-101
52405,-225,149,-102
52406,-225,149,-102
52407,-225,149,-102
52408,-225,150,-102
52409,-225,150,-102
52410,-225,151,-102
52411,-226,151,-102
52412,-227,151,-102
52413,-226,151,-102
52414,-226,150,-102
52415,-226,150,-102
52416,-226,149,-102
52417,-226,149,-102
52418,-226,150,-102
52419,-226,150,-102
52420,-226,150,-102
52421,-226,151,-102
52422,-226,152,-102
52423,-226,152,-101
52424,-226,153,-101
52425,-226,153,-101
52426,-226,154,-101
52427,-226,154,-100
52428,-226,154,-101
52429,-226,155,-101
52430,-225,155,-101
52431,-225,155,-101
52432,-224,155,-101
52433,-224,156,-101
52434,-224,157,-101
52435,-224,157,-101
52436,-225,157,-101
52437,-225,157,-101
52438,-224,157,-101
52439,-224,157,-102
52440,-225,157,-102
52441,-225,157,-102
52442,-225,157,-103
52443,-225,157,-103
52444,-225,157,-102
52445,-225,157,-101
52446,-225,157,-102
52447,-225,156,-102
52448,-225,156,-101
52449,-225,156,-101
52450,-226,156,-101
52451,-226,156,-102
52452,-226,155,-102
52453,-226,155,-103
52454,-227,155,-103
52455,-227,155,-103
52456,-227,155,-104
52457,-228,155,-104
52458,-228,156,-104
52459,-228,157,-104
52460,-227,157,-104
52461,-227,157,-103
52462,-227,157,-103
52463,-227,157,-103
52464,-227,157,-103
52465,-227,157,-103
52466,-228,157,-103
52467,-228,158,-103
52468,-228,158,-103
52469,-228,159,-103
52470,-228,159,-103
52471,-228,159,-104
52472,-228,158,-104
52473,-228,157,-104
52474,-228,156,-104
52475,-228,156,-104
52476,-228,156,-104
52477,-228,155,-104
52478,-228,156,-104
52479,-228,156,-104
52480,-228,155,-104
52481,-228,155,-104
52482,-227,155,-104
52483,-227,155,-104
52484,-226,155,-104
52485,-226,155,-104
52486,-226,155,-103
52487,-226,155,-103
52488,-226,156,-103
52489,-226,156,-103
52490,-226,155,-103
52491,-225,155,-103
52492,-225,155,-103
52493,-225,156,-103
52494,-225,156,-103
52495,-225,155,-103
52496,-225,155,-103
52497,-226,155,-103
52498,-226,155,-103
52499,-226,154,-103
52500,-226,153,-103
52501,-226,154,-103
52502,-226,154,-103
52503,-226,155,-103
52504,-226,155,-103
52505,-227,155,-103
52506,-227,155,-102
52507,-227,155,-102
52508,-227,155,-101
52509,-227,155,-101
52510,-227,155,-101
52511,-227,155,-102
52512,-228,155,-102
52513,-229,155,-102
52514,-228,155,-102
52515,-228,155,-102
52516,-228,155,-101
52517,-228,154,-101
52518,-228,154,-100
52519,-229,154,-100
52520,-229,154,-101
52521,-229,154,-102
52522,-229,155,-102
52523,-230,155,-102
52524,-230,154,-102
52525,-231,154,-102
52526,-231,154,-102
52527,-231,154,-102
52528,-231,154,-103
52529,-231,154,-103
52530,-231,154,-103
52531,-231,154,-102
52532,-230,154,-102
52533,-231,154,-102
52534,-231,154,-102
52535,-230,154,-102
52536,-230,154,-102
52537,-230,154,-102
52538,-230,154,-101
52539,-229,154,-101
52540,-229,153,-101
52541,-229,153,-101
52542,-229,153,-101
52543,-229,153,-101
52544,-229,153,-101
52545,-229,152,-101
52546,-229,152,-101
52547,-228,152,-101
52548,-228,152,-102
52549,-229,152,-102
52550,-230,152,-102
52551,-230,152,-102
52552,-230,152,-102
52553,-230,152,-102
52554,-231,152,-102
52555,-231,152,-101
52556,-231,152,-100
52557,-230,152,-100
52558,-230,153,-100
52559,-230,153,-100
52560,-229,153,-100
52561,-229,153,-100
52562,-229,154,-100
52563,-229,153,-100
52564,-229,153,-101
52565,-228,153,-101
52566,-228,153,-101
52567,-227,153,-101
52568,-227,153,-102
52569,-227,154,-102
52570,-228,154,-102
52571,-228,155,-102
52572,-228,155,-102
52573,-228,155,-101
52574,-228,155,-100
52575,-228,155,-100
52576,-228,155,-100
52577,-228,155,-100
52578,-228,155,-100
52579,-227,155,-100
52580,-226,155,-100
52581,-226,155,-99
52582,-227,155,-99
52583,-227,154,-99
52584,-227,153,-99
52585,-227,153,-99
52586,-227,153,-99
52587,-227,152,-99
52588,-227,153,-99
52589,-226,153,-99
52590,-227,153,-99
52591,-227,154,-99
52592,-227,154,-98
52593,-227,154,-98
52594,-227,154,-98
52595,-227,154,-97
52596,-227,154,-96
52597,-227,154,-96
52598,-227,154,-96
52599,-227,153,-96
52600,-228,153,-96
52601,-228,153,-96
52602,-228,153,-95
52603,-228,154,-95
52604,-228,154,-95
52605,-228,154,-96
52606,-227,154,-96
52607,-226,154,-96
52608,-226,154,-95
52609,-226,154,-95
52610,-226,153,-95
52611,-226,153,-95
52612,-226,153,-95
52613,-226,154,-95
52614,-226,154,-95
52615,-226,154,-95
52616,-225,154,-95
52617,-225,154,-96
52618,-225,155,-96
52619,-225,155,-95
52620,-225,156,-95
52621,-224,156,-95
52622,-225,156,-95
52623,-225,156,-95
52624,-225,156,-96
52625,-225,156,-96
52626,-225,156,-95
52627,-224,156,-95
52628,-224,156,-96
52629,-224,157,-96
52630,-224,158,-96
52631,-224,159,-96
52632,-224,159,-95
52633,-224,159,-94
52634,-223,159,-94
52635,-222,159,-94
52636,-222,159,-94
52637,-222,158,-94
52638,-222,158,-94
52639,-222,158,-94
52640,-222,158,-93
52641,-222,158,-92
52642,-222,158,-92
52643,-222,158,-92
52644,-222,158,-92
52645,-222,158,-92
52646,-222,158,-93
52647,-222,158,-93
52648,-222,158,-93
52649,-222,158,-93
52650,-222,159,-93
52651,-222,160,-93
52652,-222,161,-93
52653,-221,161,-93
52654,-221,161,-93
52655,-221,160,-93
52656,-221,160,-94
52657,-221,161,-94
52658,-221,161,-94
52659,-221,160,-94
52660,-221,160,-95
52661,-221,161,-95
52662,-221,161,-96
52663,-221,160,-96
52664,-221,160,-96
52665,-221,160,-95
52666,-220,160,-95
52667,-220,161,-95
52668,-220,162,-95
52669,-220,162,-95
52670,-220,162,-95
52671,-220,162,-96
52672,-220,162,-97
52673,-220,163,-97
52674,-220,164,-97
52675,-221,164,-97
52676,-221,163,-97
52677,-221,163,-96
52678,-221,163,-96
52679,-221,163,-96
52680,-221,163,-96
52681,-222,163,-96
52682,-223,163,-96
52683,-223,164,-96
52684,-224,164,-96
52685,-225,164,-96
52686,-225,163,-96
52687,-226,163,-96
52688,-226,163,-95
52689,-225,163,-95
52690,-226,163,-95
52691,-227,163,-95
52692,-227,162,-95
52693,-227,162,-95
52694,-227,162,-95
52695,-228,162,-95
52696,-229,162,-95
52697,-229,163,-95
52698,-230,163,-95
52699,-231,163,-95
52700,-231,163,-95
52701,-232,163,-95
52702,-232,163,-94
52703,-232,163,-94
52704,-231,163,-94
52705,-231,163,-94
52706,-231,163,-95
52707,-231,163,-94
52708,-231,163,-94
52709,-231,163,-94
52710,-231,164,-94
52711,-231,164,-94
52712,-231,164,-94
52713,-230,164,-94
52714,-229,164,-94
52715,-229,164,-94
52716,-229,164,-94
52717,-228,164,-94
52718,-228,164,-94
52719,-229,164,-94
52720,-229,163,-94
52721,-229,163,-94
52722,-229,163,-94
52723,-229,164,-94
52724,-229,164,-93
52725,-230,164,-93
52726,-229,164,-93
52727,-228,164,-93
52728,-228,164,-92
52729,-228,164,-93
52730,-228,163,-93
52731,-228,163,-93
52732,-228,163,-94
52733,-228,163,-93
52734,-228,163,-94
52735,-228,162,-94
52736,-228,162,-94
52737,-228,161,-94
52738,-228,161,-94
52739,-228,161,-94
52740,-229,161,-94
52741,-228,161,-94
52742,-229,161,-94
52743,-229,161,-94
52744,-229,161,-94
52745,-229,161,-94
52746,-230,161,-94
52747,-229,161,-94
52748,-229,161,-93
52749,-229,161,-92
52750,-230,161,-92
52751,-231,161,-92
52752,-231,162,-92
52753,-231,162,-92
52754,-231,163,-92
52755,-232,163,-92
52756,-232,162,-92
52757,-232,162,-93
52758,-231,162,-93
52759,-231,162,-93
52760,-231,162,-93
52761,-231,162,-93
52762,-231,163,-93
52763,-231,163,-93
52764,-231,163,-94
52765,-231,163,-94
52766,-231,163,-93
52767,-231,163,-92
52768,-230,163,-92
52769,-230,162,-92
52770,-230,162,-92
52771,-230,162,-92
52772,-230,161,-92
52773,-230,161,-92
52774,-230,161,-92
52775,-229,161,-92
52776,-229,161,-91
52777,-228,161,-91
52778,-228,160,-91
52779,-228,160,-90
52780,-228,160,-91
52781,-228,160,-91
52782,-229,160,-91
52783,-229,161,-91
52784,-229,161,-92
52785,-229,162,-92
52786,-229,162,-92
52787,-228,162,-92
52788,-228,163,-92
52789,-228,163,-91
52790,-228,163,-91
52791,-228,163,-91
52792,-229,163,-91
52793,-229,162,-91
52794,-228,162,-91
52795,-228,162,-91
52796,-228,162,-92
52797,-228,162,-92
52798,-228,162,-92
52799,-228,161,-92
52800,-228,160,-92
52801,-228,160,-93
52802,-228,160,-92
52803,-228,160,-92
52804,-227,160,-92
52805,-227,160,-93
52806,-227,160,-93
52807,-226,160,-93
52808,-226,160,-93
52809,-226,161,-93
52810,-226,161,-93
52811,-227,161,-93
52812,-227,161,-93
52813,-227,161,-94
52814,-227,161,-93
52815,-227,160,-93
52816,-227,160,-94
52817,-227,160,-94
52818,-227,160,-94
52819,-227,160,-93
52820,-227,161,-93
52821,-227,161,-93
52822,-227,161,-94
52823,-227,161,-94
52824,-227,161,-95
52825,-226,161,-95
52826,-226,161,-95
52827,-226,161,-95
52828,-227,161,-95
52829,-228,161,-95
52830,-228,161,-94
52831,-228,161,-94
52832,-228,161,-94
52833,-228,161,-94
52834,-228,161,-94
52835,-228,161,-94
52836,-227,161,-94
52837,-227,160,-94
52838,-227,160,-94
52839,-227,160,-93
52840,-227,160,-94
52841,-227,159,-94
52842,-227,159,-95
52843,-226,159,-95
52844,-226,158,-95
52845,-226,159,-95
52846,-226,159,-95
52847,-226,159,-95
52848,-227,159,-95
52849,-227,159,-94
52850,-227,159,-95
52851,-228,159,-95
52852,-228,158,-95
52853,-229,158,-95
52854,-229,158,-94
52855,-229,158,-95
52856,-228,158,-95
52857,-228,159,-95
52858,-228,159,-95
52859,-229,159,-95
52860,-229,159,-95
52861,-229,160,-95
52862,-229,160,-94
52863,-229,160,-94
52864,-230,160,-94
52865,-230,160,-94
52866,-229,160,-94
52867,-229,160,-95
52868,-228,160,-95
52869,-229,160,-95
52870,-229,160,-95
52871,-228,160,-95
52872,-228,161,-95
52873,-228,161,-96
52874,-228,161,-97
52875,-228,160,-97
52876,-229,160,-97
52877,-230,160,-97
52878,-230,159,-97
52879,-230,160,-97
52880,-229,160,-97
52881,-229,159,-97
52882,-228,159,-97
52883,-228,159,-96
52884,-228,159,-96
52885,-227,159,-96
52886,-227,159,-96
52887,-227,160,-96
52888,-227,160,-96
52889,-227,160,-96
52890,-227,160,-95
52891,-227,161,-95
52892,-226,161,-95
52893,-227,161,-95
52894,-227,161,-96
52895,-227,161,-96
52896,-227,161,-95
52897,-226,161,-95
52898,-226,161,-95
52899,-226,162,-95
52900,-226,163,-95
52901,-226,162,-95
52902,-226,161,-95
52903,-226,162,-95
52904,-226,162,-96
52905,-225,162,-96
52906,-225,161,-96
52907,-225,161,-96
52908,-225,161,-95
52909,-225,161,-95
52910,-225,161,-95
52911,-225,161,-94
52912,-225,161,-94
52913,-225,161,-93
52914,-225,161,-93
52915,-225,161,-93
52916,-225,161,-93
52917,-226,161,-93
52918,-226,161,-93
52919,-226,160,-93
52920,-226,161,-93
52921,-226,161,-93
52922,-226,162,-93
52923,-226,161,-93
52924,-226,161,-93
52925,-225,161,-93
52926,-225,160,-93
52927,-225,160,-93
52928,-225,160,-93
52929,-225,159,-93
52930,-225,159,-93
52931,-226,159,-93
52932,-226,159,-94
52933,-226,158,-94
52934,-226,157,-94
52935,-226,157,-93
52936,-226,157,-92
52937,-226,157,-93
52938,-226,156,-93
52939,-226,156,-92
52940,-226,157,-92
52941,-225,157,-92
52942,-225,157,-92
52943,-225,157,-93
52944,-225,157,-94
52945,-225,157,-95
52946,-225,157,-95
52947,-224,157,-95
52948,-223,157,-95
52949,-223,157,-95
52950,-223,156,-95
52951,-223,155,-95
52952,-223,155,-95
52953,-224,155,-95
52954,-225,155,-95
52955,-225,154,-95
52956,-225,154,-95
52957,-226,154,-95
52958,-226,154,-95
52959,-226,153,-95
52960,-225,153,-95
52961,-226,153,-95
52962,-226,152,-95
52963,-226,152,-95
52964,-226,152,-96
52965,-226,152,-97
52966,-226,153,-97
52967,-226,153,-97
52968,-226,153,-97
52969,-226,153,-97
52970,-225,153,-97
52971,-226,153,-97
52972,-225,153,-97
52973,-224,153,-97
52974,-224,153,-96
52975,-224,153,-96
52976,-224,153,-96
52977,-224,153,-95
52978,-224,153,-95
52979,-224,153,-95
52980,-224,153,-95
52981,-225,153,-95
52982,-225,153,-94
52983,-225,153,-94
52984,-226,153,-94
52985,-227,153,-94
52986,-226,153,-94
52987,-226,154,-94
52988,-226,154,-95
52989,-226,154,-95
52990,-226,154,-95
52991,-225,154,-95
52992,-224,154,-95
52993,-224,154,-95
52994,-224,154,-95
52995,-223,154,-95
52996,-223,154,-95
52997,-223,154,-95
52998,-222,154,-95
52999,-223,154,-95
53000,-223,154,-95
53001,-223,154,-96
53002,-223,155,-96
53003,-222,155,-96
53004,-223,155,-96
53005,-223,155,-97
53006,-223,156,-97
53007,-224,156,-97
53008,-225,156,-97
53009,-224,156,-97
53010,-224,156,-97
53011,-224,157,-97
53012,-224,157,-98
53013,-224,157,-98
53014,-224,156,-98
53015,-224,155,-98
53016,-225,155,-98
53017,-224,155,-98
53018,-224,156,-98
53019,-224,157,-98
53020,-223,157,-98
53021,-222,157,-98
53022,-221,157,-98
53023,-221,157,-98
53024,-220,157,-98
53025,-220,156,-98
53026,-220,156,-97
53027,-220,156,-97
53028,-220,156,-96
53029,-220,156,-96
53030,-220,157,-96
53031,-220,157,-96
53032,-220,156,-96
53033,-221,156,-96
53034,-220,156,-96
53035,-220,156,-97
53036,-220,156,-97
53037,-220,155,-97
53038,-220,155,-97
53039,-220,155,-97
53040,-220,155,-97
53041,-220,155,-97
53042,-219,155,-97
53043,-218,155,-97
53044,-218,154,-97
53045,-218,153,-97
53046,-218,153,-96
53047,-218,153,-96
53048,-219,153,-96
53049,-220,153,-96
53050,-221,153,-96
53051,-221,153,-95
53052,-222,153,-95
53053,-223,153,-95
53054,-223,153,-95
53055,-223,153,-96
53056,-222,153,-96
53057,-222,153,-96
53058,-222,154,-96
53059,-222,154,-95
53060,-221,154,-95
53061,-221,153,-95
53062,-221,153,-96
53063,-222,153,-96
53064,-222,152,-96
53065,-222,152,-96
53066,-222,152,-96
53067,-221,152,-96
53068,-221,152,-95
53069,-221,152,-94
53070,-221,152,-93
53071,-221,152,-93
53072,-221,152,-93
53073,-221,152,-92
53074,-221,152,-93
53075,-221,151,-93
53076,-221,151,-93
53077,-221,151,-93
53078,-221,150,-93
53079,-221,149,-93
53080,-221,148,-93
53081,-221,148,-93
53082,-222,148,-93
53083,-222,148,-92
53084,-223,148,-92
53085,-223,148,-92
53086,-223,147,-92
53087,-223,147,-91
53088,-223,147,-91
53089,-223,147,-90
53090,-222,147,-90
53091,-222,147,-90
53092,-223,147,-90
53093,-223,146,-90
53094,-223,147,-90
53095,-223,147,-90
53096,-223,147,-89
53097,-223,147,-90
53098,-224,147,-90
53099,-224,148,-90
53100,-225,148,-90
53101,-226,148,-90
53102,-226,148,-89
53103,-226,148,-89
53104,-226,148,-89
53105,-226,149,-89
53106,-226,150,-89
53107,-225,150,-89
53108,-225,150,-89
53109,-225,149,-89
53110,-225,149,-90
53111,-225,148,-90
53112,-226,148,-90
53113,-226,149,-90
53114,-226,149,-90
